Mod:Item:MetaData, Localized Name
randomthings:runedust:9, 青色符文粉
randomthings:runedust:10, 紫色符文粉
randomthings:runedust:11, 蓝色符文粉
randomthings:runedust:12, 棕色符文粉
randomthings:runedust:13, 绿色符文粉
randomthings:runedust:14, 红色符文粉
randomthings:runedust:15, 黑色符文粉
sakura:iron_sand, 铁砂
sakura:kawara_block, 瓦块
sakura:kawara, 瓦
sakura:bamboo, 竹子
sakura:ramen_block, 拉面面团
sakura:udon_unfinished_block, 未完成的乌冬面团
sakura:soba_block, 荞麦面团
sakura:pasta_block, 意面面团
sakura:bamboo_shoot, 竹笋
sakura:plank_bamboo, 竹板
sakura:stairs_plank_bamboo, 竹板楼梯
sakura:slab_plank_bamboo, 竹板台阶
sakura:bamboo_block, 竹块
sakura:bamboo_charcoal_block, 竹炭块
sakura:bamboo_block_sunburnt, 日晒竹块
sakura:bamboo_stair, 竹楼梯
sakura:bamboo_stair_sunburnt, 日晒竹楼梯
sakura:bamboo_slab, 竹台阶
sakura:bamboo_slab_sunburnt, 日晒竹台阶
sakura:bamboo_fence, 竹栅栏
sakura:bamboo_fence_sunburnt, 日晒竹栅栏
sakura:bamboo_lantern, 竹灯笼
sakura:windbell, 风铃
sakura:stone_lantern, 石灯笼
sakura:cobblestone_lantern, 圆石灯笼
sakura:mossy_stone_lantern, 苔石灯笼
sakura:red_lantern, 红色灯笼
sakura:white_lantern, 白色灯笼
sakura:straw_block, 稻草方块
sakura:straw_stair, 稻草楼梯
sakura:slab_straw_block, 稻草台阶
sakura:tatami_tan, 榻榻米（日晒）
sakura:tatami, 榻榻米
sakura:tatami_tan_ns, 无边缘榻榻米（日晒）
sakura:tatami_ns, 无边缘榻榻米
sakura:tatami_tan_half, 榻榻米台阶（日晒）
sakura:tatami_half, 榻榻米台阶
sakura:tatami_tan_ns_half, 无边缘榻榻米台阶（日晒）
sakura:tatami_ns_half, 无边缘榻榻米台阶
sakura:tatami_tan_carpet, 榻榻米地毯（日晒）
sakura:tatami_carpet, 榻榻米地毯
sakura:tatami_tan_ns_carpet, 无边缘榻榻米地毯（日晒）
sakura:tatami_ns_carpet, 无边缘榻榻米地毯
sakura:maple_cauldron, 枫糖大锅
sakura:maple_sapling_red, 红枫树苗
sakura:maple_leaves_red, 红色枫叶
sakura:fallen_leaves_red, 红色落叶
sakura:maple_sapling_yellow, 黄枫树苗
sakura:maple_leaves_yellow, 黄色枫叶
sakura:fallen_leaves_yellow, 黄色落叶
sakura:maple_sapling_orange, 橙枫树苗
sakura:maple_leaves_orange, 橙色枫叶
sakura:fallen_leaves_orange, 橙色落叶
sakura:maple_sapling_green, 绿枫树苗
sakura:maple_leaves_green, 绿色枫叶
sakura:fallen_leaves_green, 绿色落叶
sakura:maple_log, 枫树原木
sakura:maple_log_sap, 枫糖浆原木
sakura:plank_maple, 枫树木板
sakura:stairs_plank_maple, 枫树木板楼梯
sakura:slab_plank_maple, 枫树木板台阶
sakura:sakuraleaves, 樱花树叶
sakura:sakura_sapling, 樱花树苗
sakura:sakura_log, 樱树原木
sakura:plank_sakura, 樱树木板
sakura:stairs_plank_sakura, 樱木板楼梯
sakura:slab_plank_sakura, 樱木板台阶
sakura:umeleaves, 梅树树叶
sakura:ume_sapling, 梅树树苗
sakura:ume_log, 梅树原木
sakura:tatara, 锻铁炉
sakura:maple_spile, 枫糖龙头
sakura:obon, 供盘
sakura:stone_mortar, 石磨
sakura:straw_web, 稻草网
sakura:barrel, 酿造桶
sakura:barrel_distillation, 蒸馏桶
sakura:barrel_out, 储藏桶
sakura:campfire_idle, 篝火
sakura:pepper_splint, 胡椒架
sakura:vanilla_splint, 香草架
sakura:grape_splint_stand, 葡萄架（纵向）
sakura:grape_splint, 葡萄架（横向）
sakura:kitunebi, 狐火
sakura:shoji, 拉门
sakura:andon, 青行灯
sakura:taiko, 太鼓
sakura:zabuton, 坐垫
sakura:noren_white, 白色暖帘
sakura:noren_blue, 蓝色暖帘
sakura:noren_pink, 粉色暖帘
sakura:sakura_diamond_ore, 樱色钻石矿石
sakura:sakura_diamond_block, 樱色钻石块
sakura:teishoku_fish_cooked, 烤鱼定食
sakura:teishoku_fish_raw, 生鱼片定食
sakura:teishoku_yakiniku, 烧肉定食
sakura:teishoku_tamagoyaki, 玉子烧定食
sakura:teishoku_fish_salt, 盐烤鱼定食
sakura:teishoku_fried, 炸物定食
sakura:teishoku_tempura, 天妇罗定食
sakura:teishoku_burger, 汉堡肉定食
sakura:teishoku_katsu, 猪排饭定食
sakura:sushi_plate, 盘装寿司
sakura:tempura_plate, 盘装天妇罗
sakura:mushroom_fallen_leaves, 长有蘑菇的落叶
sakura:cup:0, 杯子
sakura:cooking_pot, 烹饪锅
sakura:kimono, 和服
sakura:haori, 羽织
sakura:bamboo_door, 竹门
sakura:tomato, 番茄
sakura:tomato_seeds, 番茄种子
sakura:eggplant, 茄子
sakura:eggplant_seeds, 茄子种子
sakura:cabbage, 卷心菜
sakura:cabbage_seeds, 卷心菜种子
sakura:onion, 洋葱
sakura:onion_seeds, 洋葱种子
sakura:radish, 萝卜
sakura:radish_seeds, 萝卜种子
sakura:rice_seeds, 水稻种子
sakura:red_bean, 红豆
sakura:buckwheat, 荞麦
sakura:rapeseeds, 油菜籽
sakura:seaweed_raw, 新鲜海草
sakura:taro, 芋头
sakura:knife_noodle, 切面刀
sakura:knife_fish, 切鱼刀
sakura:sakura_diamond, 樱色钻石
sakura:sakura_pickaxe, 樱色钻石镐
sakura:sakura_axe, 樱色钻石斧
sakura:sakura_shovel, 樱色钻石锹
sakura:sakura_hoe, 樱色钻石锄
sakura:sakura_knife_noodle, 樱钻切面刀
sakura:sakura_knife_fish, 樱钻切鱼刀
sakura:materials:0, 稻草
sakura:materials:1, 大米
sakura:materials:2, 盐
sakura:materials:3, 咖喱粉
sakura:materials:4, 面粉
sakura:materials:5, 荞麦面粉
sakura:materials:6, 面团
sakura:materials:7, 荞麦面团
sakura:materials:8, 生拉面面条
sakura:materials:9, 生乌冬面条
sakura:materials:10, 生荞麦面条
sakura:materials:11, 咖喱酱
sakura:materials:12, 番茄酱
sakura:materials:13, 白酱
sakura:materials:14, 天妇罗面糊
sakura:materials:15, 栗子果
sakura:materials:16, 米粉
sakura:materials:17, 米团
sakura:materials:18, 绿胡椒
sakura:materials:19, 红胡椒
sakura:materials:20, 香草籽
sakura:materials:21, 香草
sakura:materials:22, 烤香草豆
sakura:materials:23, 葡萄籽
sakura:materials:24, 竹材
sakura:materials:25, 樱木材
sakura:materials:26, 枫木材
sakura:materials:27, 黑胡椒
sakura:materials:28, 白胡椒
sakura:materials:29, 味噌
sakura:materials:30, 面包屑
sakura:materials:31, 板栗
sakura:materials:32, 面汤
sakura:materials:33, 酱油
sakura:materials:34, 海草
sakura:materials:35, 碱
sakura:materials:36, 酵母
sakura:materials:37, 啤酒花
sakura:materials:38, 糙米
sakura:materials:39, 绿茶茶叶
sakura:materials:40, 红茶茶叶
sakura:materials:41, 伯爵茶茶叶
sakura:materials:42, 果茶茶叶
sakura:materials:43, 抹茶
sakura:materials:44, 玄米茶茶叶
sakura:materials:45, 薄荷
sakura:materials:46, 薄荷茶茶叶
sakura:materials:47, 空瓶
sakura:materials:48, 日晒竹子
sakura:materials:49, 枫糖浆
sakura:materials:50, 樱花钱币
sakura:materials:51, 竹炭
sakura:materials:52, 碎生铁
sakura:materials:53, 生铁锭
sakura:materials:54, 左下铁
sakura:materials:55, 玉钢
sakura:materials:56, 钢锭
sakura:materials:57, 生意面
sakura:materials:58, 便当盒
sakura:materials:59, 丝绸
sakura:materials:60, 伍斯特酱
sakura:materials:61, 蛋黄酱
sakura:materials:62, 醋
sakura:materials:63, 芋茎
sakura:materials:64, 干燥芋茎
sakura:materials:65, 芋茎绳
sakura:materials:66, 味噌球
sakura:imogaranawa:0, 芋茎绳
sakura:foodset:0, 葡萄
sakura:foodset:1, 枫糖曲奇
sakura:foodset:2, 大米面包
sakura:foodset:3, 红豆酱
sakura:foodset:4, 圆面包
sakura:foodset:5, 奶酪
sakura:foodset:6, 炸猪排
sakura:foodset:7, 熟米饭
sakura:foodset:8, 竹笋饭
sakura:foodset:9, 鱼肉饭
sakura:foodset:10, 牛肉饭
sakura:foodset:11, 猪肉饭
sakura:foodset:12, 蘑菇饭
sakura:foodset:13, 鸡蛋饭
sakura:foodset:14, 牛肉鸡蛋饭
sakura:foodset:15, 猪肉鸡蛋饭
sakura:foodset:16, 猪排饭
sakura:foodset:17, 亲子饭
sakura:foodset:18, 亲子鱼肉饭
sakura:foodset:19, 拉面
sakura:foodset:20, 牛肉拉面
sakura:foodset:21, 鸡蛋拉面
sakura:foodset:22, 天妇罗拉面
sakura:foodset:23, 炸豆腐拉面
sakura:foodset:24, 炸猪排拉面
sakura:foodset:25, 大份拉面
sakura:foodset:26, 乌冬
sakura:foodset:27, 牛肉乌冬
sakura:foodset:28, 鸡蛋乌冬
sakura:foodset:29, 天妇罗乌冬
sakura:foodset:30, 炸豆腐乌冬
sakura:foodset:31, 炸猪排乌冬
sakura:foodset:32, 大份乌冬
sakura:foodset:33, 炒乌冬
sakura:foodset:34, 荞麦面
sakura:foodset:35, 牛肉荞麦面
sakura:foodset:36, 鸡蛋荞麦面
sakura:foodset:37, 天妇罗荞麦面
sakura:foodset:38, 炸豆腐荞麦面
sakura:foodset:39, 炸猪排荞麦面
sakura:foodset:40, 大份荞麦面
sakura:foodset:41, 笼屉荞麦面
sakura:foodset:42, 饭团
sakura:foodset:43, 竹笋饭团
sakura:foodset:44, 鱼肉饭团
sakura:foodset:45, 蘑菇饭团
sakura:foodset:46, 紫菜饭团
sakura:foodset:47, 天妇罗饭团
sakura:foodset:48, 生汉堡肉排
sakura:foodset:49, 熟汉堡肉排
sakura:foodset:50, 汉堡肉
sakura:foodset:51, 咖喱饭
sakura:foodset:52, 猪排咖喱饭
sakura:foodset:53, 汉堡肉咖喱饭
sakura:foodset:54, 芝士咖喱饭
sakura:foodset:55, 芝士猪排咖喱饭
sakura:foodset:56, 芝士汉堡肉咖喱饭
sakura:foodset:57, 土豆泥
sakura:foodset:58, 麻糬
sakura:foodset:59, 烤麻糬
sakura:foodset:60, 樱饼
sakura:foodset:61, 牡丹饼
sakura:foodset:62, 炸丸子
sakura:foodset:63, 纳豆
sakura:foodset:64, 纳豆饭
sakura:foodset:65, 生鸡蛋纳豆饭
sakura:foodset:66, 土豆炖肉
sakura:foodset:67, 蛋包饭
sakura:foodset:68, 炒饭
sakura:foodset:69, 汉堡包
sakura:foodset:70, 奶酪汉堡包
sakura:foodset:71, 麻婆豆腐
sakura:foodset:72, 麻婆茄子
sakura:foodset:73, 烤栗子
sakura:foodset:74, 红豆汤
sakura:foodset:75, 磅蛋糕
sakura:foodset:76, 清汤
sakura:foodset:77, 茶泡饭
sakura:foodset:78, 虾
sakura:foodset:79, 天妇罗
sakura:foodset:80, 鱼糕
sakura:foodset:81, 豆腐
sakura:foodset:82, 炸豆腐
sakura:foodset:83, 关东煮
sakura:foodset:84, 豆沙团子
sakura:foodset:85, 御手洗团子
sakura:foodset:86, 三色团子
sakura:foodset:87, 烤茄子
sakura:foodset:88, 炸鸡
sakura:foodset:89, 生鱼片
sakura:foodset:90, 牛肉串
sakura:foodset:91, 鸡肉串
sakura:foodset:92, 猪肉串
sakura:foodset:93, 可乐饼拉面
sakura:foodset:94, 可乐饼乌冬
sakura:foodset:95, 可乐饼荞麦面
sakura:foodset:96, 鸡肉拉面
sakura:foodset:97, 鸡肉乌冬
sakura:foodset:98, 鸡肉荞麦面
sakura:foodset:99, 玉子烧
sakura:foodset:100, 寿司
sakura:foodset:101, 玉子烧寿司
sakura:foodset:102, 惠方卷
sakura:foodset:103, 布丁
sakura:foodset:104, 枫糖布丁
sakura:foodset:105, 红豆饭
sakura:foodset:106, 烤鱼
sakura:foodset:107, 薯条
sakura:foodset:108, 炊煮大根
sakura:foodset:109, 生菜肉卷
sakura:foodset:110, 奶油炖汤
sakura:foodset:111, 水果沙拉
sakura:foodset:112, 生鲷鱼烧
sakura:foodset:113, 鲷鱼烧
sakura:foodset:114, 柠檬
sakura:foodset:115, 柠檬汁
sakura:foodset:116, 苏打水
sakura:foodset:117, 杏仁
sakura:foodset:118, 黑加仑汁
sakura:foodset:119, 橙汁
sakura:foodset:120, 绿葡萄
sakura:foodset:121, 切片卷心菜
sakura:foodset:122, 甜虾寿司
sakura:foodset:123, 咖喱蛋包饭
sakura:foodset:124, 日式炸猪排
sakura:foodset:125, 可乐饼
sakura:foodset:126, 番茄意面
sakura:foodset:127, 蘑菇意面
sakura:foodset:128, 白酱意面
sakura:foodset:129, 温泉蛋
sakura:foodset:130, 酱油温泉蛋
sakura:foodset:131, 荞麦面包
sakura:foodset:132, 茶碗蒸
sakura:foodset:133, 铜锣烧
sakura:foodset:134, 加工鱼肉
sakura:foodset:135, 松茸
sakura:foodset:136, 香菇
sakura:foodset:137, 食用菌
sakura:foodset:138, 烤松茸
sakura:foodset:139, 松茸饭
sakura:foodset:140, 松茸饭团
sakura:foodset:141, 柴鱼
sakura:foodset:142, 加工柴鱼
sakura:foodset:143, 煮柴鱼
sakura:foodset:144, 熏柴鱼
sakura:foodset:145, 柴鱼干
sakura:foodset:146, 柴鱼碎
sakura:foodset:147, 大阪烧面团
sakura:foodset:148, 大阪烧
sakura:foodset:149, 加强大阪烧
sakura:foodset:150, 终极大阪烧
sakura:foodset:151, 南瓜煮物
sakura:foodset:152, 大根煮物
sakura:foodset:153, 鱼煮物
sakura:foodset:154, 筑前煮
sakura:foodset:155, 烧荞麦面
sakura:foodset:156, 意面
sakura:foodset:157, 抹茶鲷鱼烧
sakura:foodset:158, 抹茶曲奇
sakura:foodset:159, 抹茶布丁
sakura:foodset:160, 抹茶磅蛋糕
sakura:foodset:161, 味噌汤
sakura:foodset:162, 糙米饭
sakura:foodset:163, 干糙米
sakura:foodset:164, 干米饭
sakura:foodset:165, 炒糙米
sakura:foodset:166, 梅子
sakura:foodset:167, 梅干
sakura:foodset:168, 芋茎杂炊
sakura:foodset:169, 杂炊
sakura:foodset:170, 熟芋头
sakura:foodset:171, 芋炊
sakura:foodset:172, 能平汤
sakura:foodset:173, 兵粮丸
sakura:foodset:174, 水渴丸
sakura:foodset:175, 盐烤鱼
sakura:hydra_ramen, 九头蛇肉拉面
sakura:buggys_meat, Bagu爱吃的肉
sakura:bento:0, 便当
sakura:bento:1, 便当
sakura:bento:2, 蛋包饭便当
sakura:bento:3, 便当
sakura:futon, 布团
sakura:strawhat, 草帽
sakura:broom, 扫帚
sakura:shinai, 竹刀
sakura:katana, 打刀
sakura:sakura_katana, 樱之打刀
sakura:sheath, 鞘
sakura:katana_sheath, 打刀鞘
sakura:sakura_katana_sheath, 樱之打刀鞘
sakura:kodachi, 小太刀
sakura:sakura_kodachi, 樱之小太刀
sakura:tachi, 太刀
sakura:samurai_helmet, 武士头盔
sakura:samurai_chest, 武士胸甲
sakura:samurai_pants, 武士护腿
sakura:samurai_shoes, 武士靴子
sakura:soldier_helmet, 士兵头盔
sakura:soldier_chest, 士兵胸甲
sakura:soldier_pants, 士兵护腿
sakura:soldier_shoes, 士兵靴子
sakura:stone_hammer, 石锻造锤
sakura:iron_hammer, 铁锻造锤
sakura:sakura_hammer, 樱锻造锤
sakura:bottle_alcoholic:0, 啤酒瓶
sakura:bottle_alcoholic:1, 浊酒瓶
sakura:bottle_alcoholic:2, 清酒瓶
sakura:bottle_alcoholic:3, 烧酒瓶
sakura:bottle_alcoholic:4, 红葡萄酒瓶
sakura:bottle_alcoholic:5, 白葡萄酒瓶
sakura:bottle_alcoholic:6, 香槟酒瓶
sakura:bottle_alcoholic:7, 朗姆酒瓶
sakura:bottle_alcoholic:8, 伏特加酒瓶
sakura:bottle_alcoholic:9, 威士忌酒瓶
sakura:bottle_alcoholic:10, 白兰地酒瓶
sakura:bottle_alcoholic:11, 琴酒瓶
sakura:bottle_alcoholic:12, 龙舌兰酒瓶
sakura:bottle_alcoholic:13, 利口酒瓶
sakura:bottle_alcoholic:14, 可可利口酒瓶
sakura:tea:0, 红茶
sakura:tea:1, 绿茶
sakura:tea:2, 奶茶
sakura:tea:3, 奶绿
sakura:tea:4, 伯爵茶
sakura:tea:5, 伯爵奶茶
sakura:tea:6, 果茶
sakura:tea:7, 水果奶茶
sakura:tea:8, 柠檬红茶
sakura:tea:9, 柠檬绿茶
sakura:tea:10, 薄荷茶
sakura:tea:11, 大麦茶
sakura:tea:12, 糙米茶
sakura:alcoholic:0, 啤酒
sakura:alcoholic:1, 浊酒
sakura:alcoholic:2, 清酒
sakura:alcoholic:3, 烧酒
sakura:alcoholic:4, 红葡萄酒
sakura:alcoholic:5, 白葡萄酒
sakura:alcoholic:6, 香槟
sakura:alcoholic:7, 朗姆酒
sakura:alcoholic:8, 伏特加
sakura:alcoholic:9, 威士忌
sakura:alcoholic:10, 白兰地
sakura:alcoholic:11, 琴酒
sakura:alcoholic:12, 龙舌兰
sakura:alcoholic:13, 利口酒
sakura:alcoholic:14, 可可利口酒
sakura:cocktail:0, 基尔酒
sakura:cocktail:1, 皇家基尔酒
sakura:cocktail:2, 玛格丽塔
sakura:cocktail:3, 天堂
sakura:cocktail:4, 边车
sakura:cocktail:5, 法式七五
sakura:cocktail:6, 约翰科林
sakura:cocktail:7, 德贵丽
sakura:cocktail:8, 床笫之间
sakura:cocktail:9, 黑俄
sakura:cocktail:10, 教父
sakura:cocktail:11, 教母
sakura:cocktail:12, 草蚱蜢
sakura:cocktail:13, 薄荷朱利普
sakura:cocktail:14, 莫吉托
sakura:cocktail:15, 锈钉
sakura:cocktail:16, 柠檬玛格丽塔
sakura:cocktail:17, 俄罗斯之春
sakura:cocktail:18, 亚历山大
sakura:cocktail:19, 飞行
sakura:cocktail:20, 波菲利普
sakura:cocktail:21, 红眼
sakura:cocktail:22, 汽酒
sakura:cocktail:23, 什锦鸡尾酒
sakura:cocktail:24, 血腥玛丽
sakura:cocktail:25, 螺丝刀
sakura:cocktail:26, 清酒马提尼
sakura:cocktail:27, 酒鬼炸弹
sakura:cocktail:28, 啤酒玛格丽塔
sakura:cocktail:29, 长岛冰茶
sakura:cocktail:30, 海波
sakura:cocktail:31, 传送走廊
sakura:cocktail:32, 毒刺
sakura:cocktail:33, 尼格罗尼
sakura:cocktail:34, 古典鸡尾酒
sakura:cocktail:35, 威士忌酸
sakura:cocktail:36, 琴蕾
sakura:cocktail:37, 龙舌兰日出
sakura:cocktail:38, 飞蝗
sakura:cocktail:39, 蛋奶酒
sakura:cocktail:40, 天蝎
sakura:cocktail:41, 莫斯科骡子
thermaldynamics:duct_0:0, 铅石能量管道
thermaldynamics:duct_0:1, 硬化能量管道
thermaldynamics:duct_0:2, 红石能量管道
thermaldynamics:duct_0:3, 信素能量管道
thermaldynamics:duct_0:4, 谐振能量管道
thermaldynamics:duct_0:5, 凛冰固化能量管道
thermaldynamics:duct_0:6, 红石能量管道（空）
thermaldynamics:duct_0:7, 信素能量管道（空）
thermaldynamics:duct_0:8, 谐振能量管道（空）
thermaldynamics:duct_0:9, 凛冰固化能量管道（空）
thermaldynamics:duct_16:0, 约束流体管道
thermaldynamics:duct_16:1, 不透明约束流体管道
thermaldynamics:duct_16:2, 硬化流体管道
thermaldynamics:duct_16:3, 不透明硬化流体管道
thermaldynamics:duct_16:4, 信素流体管道
thermaldynamics:duct_16:5, 不透明信素流体管道
thermaldynamics:duct_16:6, 极速层流流体管道
thermaldynamics:duct_16:7, 不透明极速层流流体管道
thermaldynamics:duct_32:0, 真空基础物品管道
thermaldynamics:duct_32:0, 致密基础物品管道
thermaldynamics:duct_32:0, 基础物品管道
thermaldynamics:duct_32:1, 真空不透明基础物品管道
thermaldynamics:duct_32:1, 致密不透明基础物品管道
thermaldynamics:duct_32:1, 不透明基础物品管道
thermaldynamics:duct_32:2, 真空动能物品管道
thermaldynamics:duct_32:2, 致密动能物品管道
thermaldynamics:duct_32:2, 动能物品管道
